system_size,hilbert_space_size,U,optimized_overlap,baseline_overlap,overlap_ratio
"$3\times 2\;(2,2)$",39,12.5,0.9999999999999876,0.3973154522369384,2.5168917905655457
"$3\times 2\;(2,2)$",39,12.75,0.9999999999999889,0.3952583680265789,2.52999071213274
"$3\times 2\;(2,2)$",39,13.0,0.9999999999999933,0.393238094130692,2.5429886242598996
"$3\times 2\;(2,2)$",39,13.25,0.9999999999999929,0.3912543449253144,2.555882159445106
"$3\times 2\;(2,2)$",39,13.5,0.9999999999999922,0.3893067808136266,2.5686683337753724
"$3\times 2\;(2,2)$",39,13.75,0.9999999999999907,0.38739501525519515,2.5813445207632424
"$3\times 2\;(2,2)$",39,14.0,0.9999999999999862,0.38551862115569024,2.593908426530038
"$3\times 2\;(2,2)$",39,14.25,0.9999999999999933,0.38367713666219316,2.606358066314592
"$3\times 2\;(2,2)$",39,14.5,0.9999999999999882,0.38187007040778365,2.618691742278018
"$3\times 2\;(2,2)$",39,14.75,0.9999999999999909,0.38009690624736225,2.6309080225693906
"$3\times 2\;(2,2)$",39,15.0,0.9999999999999938,0.37835710752471696,2.643005721610943
"$3\times 2,\;(3,2)$",50,0.5,0.9999999988611026,0.9990938119354248,1.0009070088462688
"$3\times 2,\;(3,2)$",50,0.75,0.999999997721267,0.9963845038939212,1.0036286130637482
"$3\times 2,\;(3,2)$",50,1.0,0.9999999970599676,0.9919172177364525,1.008148643030877
"$3\times 2,\;(3,2)$",50,1.25,0.9999999961995285,0.9857759218129986,1.0144293181358799
"$3\times 2,\;(3,2)$",50,1.5,0.9999999975571014,0.9780778642957051,1.022413484714923
"$3\times 2,\;(3,2)$",50,1.75,0.9999999972063722,0.9689662865809854,1.0320276474580863
"$3\times 2,\;(3,2)$",50,2.0,0.9999999981689083,0.9586022563758285,1.043185525088989
"$3\times 2,\;(3,2)$",50,2.25,0.9999999981984244,0.9471564681683788,1.0557917638806131
"$3\times 2,\;(3,2)$",50,2.5,0.999999998665249,0.9348017183439202,1.0697455717527273
"$3\times 2,\;(3,2)$",50,2.75,0.9999999992437971,0.9217065461170547,1.0849440133159252
"$3\times 2,\;(3,2)$",50,3.0,0.9999999992358302,0.9080302965428232,1.1012848393309855
"$3\times 2,\;(3,2)$",50,3.25,0.9999999991915689,0.893919653314902,1.1186687701554514
"$3\times 2,\;(3,2)$",50,3.5,0.9999999991465056,0.8795065329893927,1.1370012178847182
"$3\times 2,\;(3,2)$",50,3.75,0.9999999991595923,0.864907136185124,1.1561934886678435
"$3\times 2,\;(3,2)$",50,4.0,0.9999999991563957,0.8502219091944236,1.1761635266537476
"$3\times 2,\;(3,2)$",50,4.25,0.9999999992353856,0.8355361682178614,1.196836279832522
"$3\times 2,\;(3,2)$",50,4.5,0.9999999993532069,0.8209211633971951,1.218143768172494
"$3\times 2,\;(3,2)$",50,4.75,0.9999999994712601,0.8064353980434628,1.2400249318140237
"$3\times 2,\;(3,2)$",50,5.0,0.9999999996243785,0.7921260603395326,1.2624253255797997
"$3\times 2,\;(3,2)$",50,5.25,0.9999999997005786,0.7780304642123804,1.2852967148438121
"$3\times 2,\;(3,2)$",50,5.5,0.9999999997916602,0.764177429796814,1.308596617486529
"$3\times 2,\;(3,2)$",50,5.75,0.9999999998967442,0.750588560806023,1.3322878233354496
"$3\times 2,\;(3,2)$",50,6.0,0.999999999955731,0.7372793963392652,1.3563379160206082
"$3\times 2,\;(3,2)$",50,6.25,0.9999999999776021,0.7242604290301025,1.380718813143993
"$3\times 2,\;(3,2)$",50,6.5,0.9999999999764104,0.7115379910689974,1.405406334627382
"$3\times 2,\;(3,2)$",50,6.75,0.9999999999831013,0.6991150156275366,1.4303798053679129
"$3\times 2,\;(3,2)$",50,7.0,0.9999999999859743,0.6869916845497834,1.455621694520683
"$3\times 2,\;(3,2)$",50,7.25,0.9999999999894909,0.6751659746639079,1.4811172919181579
"$3\times 2,\;(3,2)$",50,7.5,0.9999999999937113,0.6636341153285663,1.5068544200724365
"$3\times 2,\;(3,2)$",50,7.75,0.9999999999952536,0.6523909693256744,1.5328231796783998
"$3\times 2,\;(3,2)$",50,8.0,0.9999999999950067,0.6414303482733098,1.5590157258491804
"$3\times 2,\;(3,2)$",50,8.25,0.9999999999976161,0.6307452725844451,1.5854260720816336
"$3\times 2,\;(3,2)$",50,8.5,0.9999999999987328,0.6203281847864528,1.6120499189360251
"$3\times 2,\;(3,2)$",50,8.75,0.999999999999277,0.6101711238345806,1.6388845045875693
"$3\times 2,\;(3,2)$",50,9.0,0.9999999999999818,0.6002658669521477,1.6659284744566367
"$3\times 2,\;(3,2)$",50,9.25,0.9999999999999367,0.5906040445377009,1.6931817674609613
"$3\times 2,\;(3,2)$",50,9.5,0.9999999999998754,0.5811772328039956,1.7206455166441965
"$3\times 2,\;(3,2)$",50,9.75,0.9999999999997875,0.5719770280544061,1.748321962162208
"$3\times 2,\;(3,2)$",50,10.0,0.9999999999999896,0.5629951058519495,1.7762143748776371
"$3\times 2,\;(3,2)$",50,10.25,0.9999999999999833,0.5542232677843325,1.8043269890089098
"$3\times 2,\;(3,2)$",50,10.5,0.9999999999999849,0.5456534780637781,1.8326649424987282
"$3\times 2,\;(3,2)$",50,10.75,0.9999999999999847,0.5372778918113561,1.8612342239294952
"$3\times 2,\;(3,2)$",50,11.0,0.9999999999999896,0.5290888765513443,1.8900416249876437
"$3\times 2,\;(3,2)$",50,11.25,0.999999999999974,0.5210790281718134,1.9190946976093766
"$3\times 2,\;(3,2)$",50,11.5,0.9999999999999947,0.5132411823846096,1.9484017150646744
"$3\times 2,\;(3,2)$",50,11.75,0.9999999999999925,0.5055684225334136,1.9779716363394932
"$3\times 2,\;(3,2)$",50,12.0,0.999999999999996,0.49805408444634636,2.007814073268026
"$3\times 2,\;(3,2)$",50,12.25,0.9999999999999873,0.49069175890397343,2.037939259941155
"$3\times 2,\;(3,2)$",50,12.5,0.9999999999999867,0.48347529219006025,2.068358023985379
"$3\times 2,\;(3,2)$",50,12.75,0.9999999999999916,0.47639878510714007,2.0990817593606916
"$3\times 2,\;(3,2)$",50,13.0,0.9999999999999778,0.4694565907686453,2.130122400375015
"$3\times 2,\;(3,2)$",50,13.25,0.9999999999999951,0.4626433114215286,2.161492396652989
"$3\times 2,\;(3,2)$",50,13.5,0.9999999999999885,0.45595379450557805,2.19320468883115
"$3\times 2,\;(3,2)$",50,13.75,0.9999999999999907,0.4493831281163392,2.225272684783805
"$3\times 2,\;(3,2)$",50,14.0,0.9999999999999871,0.4429266360062776,2.257710236206734
"$3\times 2,\;(3,2)$",50,14.25,0.9999999999999858,0.4365798722321239,2.290531615411483
"$3\times 2,\;(3,2)$",50,14.5,0.9999999999999845,0.4303386155345499,2.3237514922006786
"$3\times 2,\;(3,2)$",50,14.75,0.9999999999999827,0.42419886351833025,2.357384910713631
"$3\times 2,\;(3,2)$",50,15.0,0.9999999999999909,0.41815682668649445,2.3914472661466863
"$3\times 2,\;(3,3)$",68,0.5,0.999999999977591,0.9983892707511587,1.0016133278608057
"$3\times 2,\;(3,3)$",68,0.75,0.9999999998637743,0.9936660349762211,1.0063743397324683
"$3\times 2,\;(3,3)$",68,1.0,0.9999999997794653,0.9860729034146172,1.0141237998900698
"$3\times 2,\;(3,3)$",68,1.25,0.9999999996304545,0.9759329336737949,1.0246605736175556
"$3\times 2,\;(3,3)$",68,1.5,0.9999999992837811,0.9636160198807057,1.0377577568786993
"$3\times 2,\;(3,3)$",68,1.75,0.9999999991058579,0.9495074301705112,1.0531776448829677
"$3\times 2,\;(3,3)$",68,2.0,0.9999999987594914,0.9339823024749956,1.070684097663899
"$3\times 2,\;(3,3)$",68,2.25,0.9999999984779155,0.9173877020090849,1.090051672033437
"$3\times 2,\;(3,3)$",68,2.5,0.9999999982130723,0.9000320529308398,1.1110715390154158
"$3\times 2,\;(3,3)$",68,2.75,0.9999999982769334,0.88218068110037,1.133554633082198
"$3\times 2,\;(3,3)$",68,3.0,0.9999999979241179,0.8640558018658178,1.1573326581046572
"$3\times 2,\;(3,3)$",68,3.25,0.9999999984705743,0.8458393475285385,1.1822576017449158
"$3\times 2,\;(3,3)$",68,3.5,0.9999999981982337,0.8276773265309839,1.2082003048090009
"$3\times 2,\;(3,3)$",68,3.75,0.9999999984746881,0.8096847703427096,1.2350485461785643
"$3\times 2,\;(3,3)$",68,4.0,0.9999999984864292,0.7919506566684726,1.2627049299929431
"$3\times 2,\;(3,3)$",68,4.25,0.9999999986766128,0.7745424585331524,1.2910848045314876
"$3\times 2,\;(3,3)$",68,4.5,0.9999999988721966,0.7575101526864081,1.3201143183702961
"$3\times 2,\;(3,3)$",68,4.75,0.999999998813127,0.7408896389933189,1.3497286858699675
"$3\times 2,\;(3,3)$",68,5.0,0.9999999986953065,0.7247055914566645,1.3798706819486488
"$3\times 2,\;(3,3)$",68,5.25,0.9999999990946424,0.7089737967665152,1.4104893631547997
"$3\times 2,\;(3,3)$",68,5.5,0.9999999993808453,0.6937030501385701,1.441538997386693
"$3\times 2,\;(3,3)$",68,5.75,0.9999999993365434,0.6788966795510427,1.4729781857201711
"$3\times 2,\;(3,3)$",68,6.0,0.9999999995662705,0.6645537642305168,1.5047691449376788
"$3\times 2,\;(3,3)$",68,6.25,0.9999999995742272,0.6506701050615843,1.536877123745496
"$3\times 2,\;(3,3)$",68,6.5,0.9999999995382169,0.6372389956604123,1.5692699385131819
"$3\times 2,\;(3,3)$",68,6.75,0.9999999997025446,0.6242518343168764,1.6019175991638894
"$3\times 2,\;(3,3)$",68,7.0,0.9999999997846918,0.6116986094161313,1.6347920109532301
"$3\times 2,\;(3,3)$",68,7.25,0.9999999997773414,0.5995682844824595,1.6678667395499915
"$3\times 2,\;(3,3)$",68,7.5,0.9999999997917193,0.5878491036351451,1.7011168233614933
"$3\times 2,\;(3,3)$",68,7.75,0.9999999998116773,0.5765288339027346,1.7345186242330874
"$3\times 2,\;(3,3)$",68,8.0,0.999999999782607,0.5655949573666104,1.768049708997709
"$3\times 2,\;(3,3)$",68,8.25,0.9999999998165716,0.5550348233509576,1.8016887549130505
"$3\times 2,\;(3,3)$",68,8.5,0.9999999998505191,0.5448357687085813,1.8354154724841376
"$3\times 2,\;(3,3)$",68,8.75,0.9999999998603908,0.5349852125532722,1.8692105433864001
