system_size,U,sparsity,overlap
"$3\times3,\;(4,3)$",2.25,0.849822998046875,0.95
"$3\times3,\;(4,3)$",2.5,0.8021240234375,0.95
"$3\times3,\;(4,3)$",2.75,0.7583160400390625,0.95
"$3\times3,\;(4,3)$",3.0,0.7245330810546875,0.95
"$3\times3,\;(4,3)$",3.25,0.6944580078125,0.95
"$3\times3,\;(4,3)$",3.5,0.664794921875,0.95
"$3\times3,\;(4,3)$",3.75,0.6611785888671875,0.95
"$3\times3,\;(4,3)$",4.0,0.6302108764648438,0.95
"$3\times3,\;(4,3)$",4.25,0.6163406372070312,0.95
"$3\times3,\;(4,3)$",4.5,0.5993576049804688,0.95
"$3\times3,\;(4,3)$",4.75,0.5937042236328125,0.95
"$3\times3,\;(4,3)$",5.0,0.5810012817382812,0.95
"$3\times3,\;(4,3)$",5.25,0.568206787109375,0.95
"$3\times3,\;(4,3)$",5.5,0.5601043701171875,0.95
"$3\times3,\;(4,3)$",5.75,0.561614990234375,0.95
"$3\times3,\;(4,3)$",6.0,0.5544967651367188,0.95
"$3\times3,\;(4,3)$",6.25,0.5027008056640625,0.95
"$3\times3,\;(4,3)$",6.5,0.52435302734375,0.95
"$3\times3,\;(4,3)$",6.75,0.5328216552734375,0.95
"$3\times3,\;(4,3)$",7.0,0.5402374267578125,0.95
"$3\times3,\;(4,3)$",7.25,0.5381317138671875,0.95
"$3\times3,\;(4,3)$",7.5,0.54486083984375,0.95
"$3\times3,\;(4,3)$",7.75,0.5399169921875,0.95
"$3\times3,\;(4,3)$",8.0,0.5399398803710938,0.95
"$3\times3,\;(4,3)$",8.25,0.543212890625,0.95
"$3\times3,\;(4,3)$",8.5,0.5337371826171875,0.95
"$3\times3,\;(4,3)$",8.75,0.5368270874023438,0.95
"$3\times3,\;(4,3)$",9.0,0.5386810302734375,0.95
"$3\times3,\;(4,3)$",9.25,0.5385665893554688,0.95
"$3\times3,\;(4,3)$",9.5,0.530487060546875,0.95
"$3\times3,\;(4,3)$",9.75,0.5225677490234375,0.95
"$3\times3,\;(4,3)$",10.0,0.51409912109375,0.95
"$3\times3,\;(4,3)$",10.25,0.5194549560546875,0.95
"$3\times3,\;(4,3)$",10.5,0.5133438110351562,0.95
"$3\times3,\;(4,3)$",10.75,0.5114212036132812,0.95
"$3\times3,\;(4,3)$",11.0,0.5090866088867188,0.95
"$3\times3,\;(4,3)$",11.25,0.50714111328125,0.95
"$3\times3,\;(4,3)$",11.5,0.5036849975585938,0.95
"$3\times3,\;(4,3)$",11.75,0.5058135986328125,0.95
"$3\times3,\;(4,3)$",12.0,0.502197265625,0.95
"$3\times3,\;(4,3)$",12.25,0.5,0.95
"$3\times3,\;(4,3)$",12.5,0.49897003173828125,0.95
"$3\times3,\;(4,3)$",12.75,0.5009841918945312,0.95
"$3\times3,\;(4,3)$",13.0,0.5049667358398438,0.95
"$3\times3,\;(4,3)$",13.25,0.5026779174804688,0.95
"$3\times3,\;(4,3)$",13.5,0.4981689453125,0.95
"$3\times3,\;(4,3)$",13.75,0.49761962890625,0.95
"$3\times3,\;(4,3)$",14.0,0.4845733642578125,0.95
"$3\times3,\;(4,3)$",14.25,0.48221588134765625,0.95
"$3\times3,\;(4,3)$",14.5,0.477935791015625,0.95
"$3\times3,\;(4,3)$",14.75,0.47521209716796875,0.95
"$3\times3,\;(4,3)$",15.0,0.47603607177734375,0.95
"$3\times3,\;(4,4)$",0.5,1.0022811889648438,0.95
"$3\times3,\;(4,4)$",0.75,1.0624542236328125,0.95
"$3\times3,\;(4,4)$",1.0,0.969390869140625,0.95
"$3\times3,\;(4,4)$",1.25,0.903472900390625,0.95
"$3\times3,\;(4,4)$",1.5,0.85540771484375,0.95
"$3\times3,\;(4,4)$",1.75,0.821258544921875,0.95
"$3\times3,\;(4,4)$",2.0,0.753326416015625,0.95
"$3\times3,\;(4,4)$",2.25,0.718719482421875,0.95
"$3\times3,\;(4,4)$",2.5,0.711212158203125,0.95
"$3\times3,\;(4,4)$",2.75,0.6847763061523438,0.95
"$3\times3,\;(4,4)$",3.0,0.664520263671875,0.95
"$3\times3,\;(4,4)$",3.25,0.634124755859375,0.95
"$3\times3,\;(4,4)$",3.5,0.6523895263671875,0.95
"$3\times3,\;(4,4)$",3.75,0.6105499267578125,0.95
"$3\times3,\;(4,4)$",4.0,0.5851898193359375,0.95
"$3\times3,\;(4,4)$",4.25,0.568572998046875,0.95
